CNIC,CDR Number,activate at
78354866999,923381705,2023-04-27 00:00:00
96029733738,923309461,2020-09-15 00:00:00
96029733738,923039343,2022-01-28 00:00:00
51352512313,923727248,2020-08-30 00:00:00
51352512313,923819247,2021-01-07 00:00:00
59394498914,923927714,2023-01-14 00:00:00
59394498914,923439370,2023-01-18 00:00:00
74323894456,923630163,2022-08-10 00:00:00
74323894456,923299057,2019-07-18 00:00:00
44291758529,923328693,2019-08-23 00:00:00
44291758529,923840027,2020-02-09 00:00:00
24799576868,923851380,2020-04-02 00:00:00
24799576868,923290691,2022-12-21 00:00:00
81640077907,923989194,2021-12-13 00:00:00
81640077907,923921864,2023-08-22 00:00:00
14490489650,923536138,2021-01-26 00:00:00
14490489650,923953720,2023-08-19 00:00:00
15947329034,923183208,2023-03-23 00:00:00
15947329034,923124214,2020-01-16 00:00:00
76000674591,923660964,2021-06-19 00:00:00
76000674591,923205206,2022-11-06 00:00:00
35742812799,923650184,2023-06-17 00:00:00
35742812799,923751344,2019-03-03 00:00:00
21572198236,923032820,2021-06-25 00:00:00
21572198236,923455423,2019-09-27 00:00:00
79233008882,923287663,2020-03-09 00:00:00
79233008882,923798133,2019-12-31 00:00:00
78763129541,923031015,2020-08-11 00:00:00
78763129541,923553930,2019-01-25 00:00:00
26975496787,923311207,2023-07-23 00:00:00
26975496787,923074075,2022-09-26 00:00:00
42357792636,923184063,2019-10-07 00:00:00
42357792636,923746149,2021-11-29 00:00:00
97862335292,923518461,2023-06-10 00:00:00
97862335292,923974174,2020-09-11 00:00:00
40833046145,923789705,2021-01-07 00:00:00
40833046145,923892900,2022-12-08 00:00:00
87808406850,923049318,2022-01-10 00:00:00
87808406850,923945488,2022-08-22 00:00:00
70762872517,923119268,2022-09-22 00:00:00
70762872517,923660222,2019-10-10 00:00:00
17244138910,923068914,2023-01-16 00:00:00
17244138910,923561165,2021-04-10 00:00:00
92095783591,923413051,2021-02-08 00:00:00
92095783591,923031015,2020-07-25 00:00:00
35989432140,923664812,2019-03-16 00:00:00
35989432140,923014655,2019-01-26 00:00:00
24607832477,923353470,2021-09-23 00:00:00
24607832477,923032378,2019-01-31 00:00:00
58937121337,923599804,2019-07-09 00:00:00
58937121337,923202144,2023-02-03 00:00:00
88349405445,923526263,2021-04-16 00:00:00
88349405445,923695631,2022-06-02 00:00:00
86351641107,923151266,2019-09-22 00:00:00
86351641107,923616106,2020-12-29 00:00:00
36148198321,923920083,2020-03-19 00:00:00
36148198321,923757911,2019-10-18 00:00:00
70944404008,923932181,2021-09-09 00:00:00
70944404008,923941663,2021-08-30 00:00:00
80518924317,923187747,2019-03-25 00:00:00
80518924317,923130226,2023-07-01 00:00:00
27065499132,923628504,2023-07-04 00:00:00
27065499132,923048929,2021-10-11 00:00:00
42258565774,923657001,2023-06-15 00:00:00
42258565774,923409120,2021-12-10 00:00:00
94364852995,923861215,2022-10-25 00:00:00
94364852995,923174152,2019-07-03 00:00:00
99693546180,923668498,2021-10-24 00:00:00
99693546180,923517216,2023-05-25 00:00:00
32738262482,923695011,2022-11-18 00:00:00
32738262482,923862707,2019-05-25 00:00:00
83270064156,923775255,2020-08-01 00:00:00
83270064156,923650330,2020-01-14 00:00:00
87517205653,923911476,2019-09-27 00:00:00
87517205653,923818259,2019-11-23 00:00:00
16235756980,923673567,2022-03-15 00:00:00
16235756980,923260042,2023-02-26 00:00:00
65589820349,923140780,2021-12-19 00:00:00
65589820349,923307670,2023-03-11 00:00:00
83143806829,923292662,2023-03-03 00:00:00
83143806829,923988359,2022-05-25 00:00:00
60074468563,923224650,2020-02-16 00:00:00
60074468563,923622915,2020-05-08 00:00:00
23642401233,923382137,2021-11-05 00:00:00
23642401233,923220434,2020-12-13 00:00:00
42456257549,923170908,2022-07-27 00:00:00
42456257549,923491258,2022-03-08 00:00:00
38733043595,923729661,2020-01-14 00:00:00
38733043595,923697295,2020-02-22 00:00:00
37323540357,923757011,2021-05-21 00:00:00
37323540357,923549458,2022-03-12 00:00:00
20771166269,923051225,2020-12-07 00:00:00
20771166269,923844141,2020-02-04 00:00:00
37874285736,923436339,2023-03-28 00:00:00
37874285736,923855141,2020-12-16 00:00:00
46329726383,923116230,2022-06-11 00:00:00
46329726383,923051875,2020-11-26 00:00:00
74079453622,923496748,2019-10-17 00:00:00
74079453622,923314172,2021-09-14 00:00:00
36958155112,923770179,2021-07-17 00:00:00
36958155112,923008387,2021-11-23 00:00:00
84804845743,923815884,2022-10-31 00:00:00
84804845743,923876910,2022-09-05 00:00:00
97059013123,923367656,2023-03-31 00:00:00
97059013123,923395931,2022-06-10 00:00:00
68748934438,923173912,2020-01-02 00:00:00
68748934438,923341125,2022-07-22 00:00:00
75081035541,923414510,2021-05-22 00:00:00
75081035541,923359054,2023-03-20 00:00:00
97940333929,923402501,2023-02-10 00:00:00
97940333929,923287807,2021-06-14 00:00:00
95474198317,923504127,2020-01-13 00:00:00
95474198317,923581870,2022-01-06 00:00:00
17598468093,923163580,2020-05-04 00:00:00
17598468093,923050082,2020-12-29 00:00:00
23276219946,923154181,2020-06-25 00:00:00
23276219946,923191622,2019-11-19 00:00:00
37487483322,923763256,2021-06-02 00:00:00
37487483322,923424023,2019-01-01 00:00:00
36228747060,923841286,2020-11-08 00:00:00
36228747060,923777679,2022-11-05 00:00:00
53293160457,923039100,2019-03-07 00:00:00
53293160457,923516373,2019-07-13 00:00:00
10059841625,923101479,2022-06-23 00:00:00
10059841625,923172898,2023-08-21 00:00:00
91169554155,923362871,2021-01-20 00:00:00
91169554155,923692815,2021-07-19 00:00:00
89959125871,923969689,2021-06-12 00:00:00
89959125871,923896172,2020-04-24 00:00:00
37423265555,923623945,2023-06-19 00:00:00
37423265555,923748692,2019-07-24 00:00:00
46694953745,923954973,2019-06-25 00:00:00
46694953745,923429410,2023-03-24 00:00:00
37136869218,923314172,2021-06-08 00:00:00
37136869218,923497632,2023-01-18 00:00:00
53706573564,923932853,2023-04-17 00:00:00
53706573564,923769558,2022-11-09 00:00:00
43361430175,923175361,2022-12-05 00:00:00
43361430175,923818577,2021-08-22 00:00:00
41432806089,923952634,2021-11-14 00:00:00
41432806089,923463458,2019-12-18 00:00:00
35710989429,923436024,2021-08-27 00:00:00
35710989429,923215632,2021-10-21 00:00:00
57846808938,923407054,2021-12-05 00:00:00
57846808938,923657001,2021-02-02 00:00:00
90913210130,923887785,2019-01-24 00:00:00
90913210130,923609126,2022-12-09 00:00:00
86989314782,923858668,2023-01-10 00:00:00
86989314782,923337442,2023-03-21 00:00:00
77305826461,923799414,2020-07-08 00:00:00
77305826461,923741423,2023-06-27 00:00:00
72920862640,923280774,2020-07-24 00:00:00
72920862640,923190051,2020-01-17 00:00:00
88560776078,923668930,2020-07-18 00:00:00
88560776078,923423770,2019-06-17 00:00:00
81536103552,923297073,2020-04-07 00:00:00
81536103552,923056187,2019-04-12 00:00:00
13225770855,923218761,2022-10-11 00:00:00
13225770855,923221327,2023-09-08 00:00:00
96876366449,923203743,2019-03-07 00:00:00
96876366449,923569654,2022-11-27 00:00:00
13282363849,923316925,2021-03-14 00:00:00
13282363849,923071652,2019-01-17 00:00:00
50831893599,923231768,2022-08-05 00:00:00
50831893599,923030956,2023-04-26 00:00:00
12103576399,923719534,2019-07-21 00:00:00
12103576399,923291058,2022-03-31 00:00:00
31484260993,923739037,2021-03-15 00:00:00
31484260993,923163256,2021-01-12 00:00:00
76647470030,923044243,2021-04-06 00:00:00
76647470030,923049571,2022-09-06 00:00:00
38429918879,923454297,2022-07-16 00:00:00
38429918879,923989512,2020-11-20 00:00:00
33830734288,923326344,2021-06-26 00:00:00
33830734288,923101364,2021-08-18 00:00:00
17110297485,923050389,2020-08-31 00:00:00
17110297485,923935513,2021-08-24 00:00:00
74546811461,923524999,2021-06-08 00:00:00
74546811461,923568831,2021-06-26 00:00:00
52721414897,923234439,2021-10-07 00:00:00
52721414897,923565368,2020-08-08 00:00:00
94715711612,923279276,2020-10-31 00:00:00
94715711612,923553783,2021-12-03 00:00:00
69480801423,923305589,2020-02-27 00:00:00
69480801423,923941182,2023-07-09 00:00:00
82666777761,923101628,2019-12-04 00:00:00
82666777761,923945863,2023-04-30 00:00:00
62806592407,923396118,2022-10-22 00:00:00
62806592407,923151766,2020-05-26 00:00:00
11876097408,923395057,2023-06-26 00:00:00
11876097408,923634162,2022-03-07 00:00:00
87531200256,923842051,2022-02-13 00:00:00
87531200256,923214801,2019-12-26 00:00:00
38113580124,923504075,2023-07-29 00:00:00
38113580124,923866865,2021-04-26 00:00:00
38041211971,923186880,2019-03-26 00:00:00
38041211971,923063963,2022-05-31 00:00:00
37760547093,923376318,2021-11-14 00:00:00
37760547093,923836348,2020-08-26 00:00:00
42763031433,923543153,2021-05-12 00:00:00
42763031433,923533026,2020-12-12 00:00:00
34616873424,923776542,2021-04-11 00:00:00
34616873424,923029118,2021-07-09 00:00:00
19684007575,923597533,2022-12-09 00:00:00
19684007575,923466736,2021-08-08 00:00:00
99049520708,923681321,2022-07-30 00:00:00
99049520708,923132579,2019-01-18 00:00:00
45691652042,923164078,2019-11-25 00:00:00
45691652042,923313465,2021-07-09 00:00:00
52899911113,923643670,2019-09-03 00:00:00
52899911113,923344777,2022-05-19 00:00:00
49655413202,923112624,2020-08-30 00:00:00
49655413202,923613833,2019-06-26 00:00:00
54021637244,923691479,2021-07-12 00:00:00
54021637244,923287998,2022-08-20 00:00:00
59720499811,923904630,2021-10-27 00:00:00
59720499811,923145281,2021-10-12 00:00:00
23399253788,923536225,2019-06-08 00:00:00
23399253788,923600520,2022-08-29 00:00:00
35054234008,923570524,2020-12-28 00:00:00
35054234008,923570197,2022-06-14 00:00:00
42499496497,923377105,2020-10-30 00:00:00
42499496497,923273493,2021-08-19 00:00:00
20474829490,923271048,2021-05-30 00:00:00
20474829490,923962242,2019-12-01 00:00:00
41956535073,923728693,2020-04-06 00:00:00
41956535073,923986657,2023-04-04 00:00:00
47501681326,923938183,2022-04-09 00:00:00
47501681326,923984462,2022-07-08 00:00:00
22361023564,923056053,2020-09-03 00:00:00
22361023564,923557661,2022-12-30 00:00:00
14297535964,923763466,2023-06-14 00:00:00
14297535964,923573604,2022-03-20 00:00:00
29638169991,923260654,2021-03-18 00:00:00
29638169991,923318278,2022-10-01 00:00:00
11405354228,923632103,2019-09-30 00:00:00
11405354228,923473346,2019-02-16 00:00:00
98013720561,923387563,2020-08-29 00:00:00
98013720561,923320820,2021-01-11 00:00:00
51475398234,923564027,2019-03-30 00:00:00
51475398234,923341672,2019-06-02 00:00:00
17094452469,923241277,2023-09-07 00:00:00
17094452469,923378410,2019-02-06 00:00:00
47631519177,923365792,2023-08-04 00:00:00
47631519177,923295730,2022-08-04 00:00:00
64919197681,923900358,2019-10-25 00:00:00
64919197681,923093526,2022-06-01 00:00:00
59779378947,923071276,2022-01-05 00:00:00
59779378947,923540318,2023-02-18 00:00:00
80249831918,923842474,2022-03-02 00:00:00
80249831918,923969527,2019-11-10 00:00:00
96498202830,923478812,2023-06-02 00:00:00
96498202830,923074075,2021-09-06 00:00:00
57707138981,923883151,2022-10-15 00:00:00
57707138981,923879707,2019-01-09 00:00:00
70374616130,923690970,2021-02-15 00:00:00
70374616130,923978812,2020-10-30 00:00:00
59328012017,923623505,2020-07-02 00:00:00
59328012017,923079598,2019-06-04 00:00:00
70846468317,923962828,2019-01-06 00:00:00
70846468317,923283068,2019-10-15 00:00:00
99379151453,923652092,2021-05-01 00:00:00
99379151453,923260988,2023-03-01 00:00:00
87312067807,923698402,2021-11-05 00:00:00
87312067807,923163778,2020-10-21 00:00:00
73287961831,923502921,2021-08-13 00:00:00
73287961831,923292662,2020-01-04 00:00:00
64141885003,923466587,2019-01-22 00:00:00
64141885003,923383612,2021-07-12 00:00:00
73747032616,923515367,2021-11-16 00:00:00
73747032616,923780159,2020-10-27 00:00:00
63843069290,923887593,2021-10-02 00:00:00
63843069290,923165771,2023-08-26 00:00:00
38768867646,923084590,2019-08-29 00:00:00
38768867646,923725506,2023-01-09 00:00:00
96791496227,923245293,2019-02-07 00:00:00
96791496227,923678065,2021-01-23 00:00:00
60702745464,923933834,2022-12-23 00:00:00
60702745464,923483977,2020-12-12 00:00:00
35745553986,923909492,2020-04-08 00:00:00
35745553986,923119633,2020-11-17 00:00:00
64740854181,923978812,2023-08-30 00:00:00
64740854181,923505922,2019-11-16 00:00:00
31456028444,923318689,2023-06-12 00:00:00
31456028444,923191338,2019-07-27 00:00:00
20984789225,923808024,2021-12-20 00:00:00
20984789225,923012866,2019-03-22 00:00:00
40942372285,923423770,2019-11-05 00:00:00
40942372285,923688825,2020-10-16 00:00:00
78589484448,923694450,2020-03-01 00:00:00
78589484448,923136325,2022-01-03 00:00:00
46671817445,923528808,2023-04-19 00:00:00
46671817445,923140673,2021-06-24 00:00:00
16915951976,923364726,2021-08-06 00:00:00
16915951976,923677276,2020-04-17 00:00:00
53106393719,923608697,2021-02-20 00:00:00
53106393719,923463884,2022-09-03 00:00:00
48467149586,923047543,2020-01-27 00:00:00
48467149586,923165125,2019-06-13 00:00:00
79557239811,923759487,2019-10-12 00:00:00
79557239811,923607819,2021-10-01 00:00:00
89858299798,923817706,2021-02-09 00:00:00
89858299798,923263882,2022-05-25 00:00:00
73395038055,923213367,2022-01-21 00:00:00
73395038055,923850945,2020-01-28 00:00:00
16047713654,923133880,2022-03-08 00:00:00
16047713654,923862754,2019-12-18 00:00:00
97627887009,923363560,2022-07-17 00:00:00
97627887009,923217505,2019-02-14 00:00:00
15018543370,923388395,2023-05-26 00:00:00
15018543370,923297046,2020-08-28 00:00:00
31354686552,923933731,2021-03-08 00:00:00
31354686552,923888054,2023-06-13 00:00:00
50444559402,923097181,2019-01-03 00:00:00
50444559402,923722738,2020-05-24 00:00:00
75244587698,923895860,2023-08-16 00:00:00
75244587698,923396706,2023-04-12 00:00:00
83003700970,923013637,2023-01-15 00:00:00
83003700970,923244575,2022-02-10 00:00:00
47822557387,923088105,2019-12-20 00:00:00
47822557387,923133013,2021-10-13 00:00:00
56782613077,923135417,2019-01-28 00:00:00
56782613077,923676768,2023-04-30 00:00:00
95078707519,923417227,2023-04-12 00:00:00
95078707519,923586354,2020-10-19 00:00:00
24197775374,923143980,2020-09-24 00:00:00
24197775374,923827746,2020-08-12 00:00:00
84312151469,923469319,2021-12-05 00:00:00
84312151469,923466729,2020-06-11 00:00:00
79551304839,923254494,2023-07-16 00:00:00
79551304839,923460868,2019-05-15 00:00:00
79586877485,923885193,2023-02-17 00:00:00
79586877485,923385592,2020-11-12 00:00:00
26298569654,923514133,2020-06-26 00:00:00
26298569654,923582832,2020-07-07 00:00:00
30888061457,923892813,2023-07-27 00:00:00
30888061457,923228395,2022-10-22 00:00:00
16552305892,923068778,2022-09-06 00:00:00
16552305892,923261762,2021-07-24 00:00:00
84868314150,923211747,2020-11-12 00:00:00
84868314150,923520882,2019-07-07 00:00:00
80276908892,923459808,2020-12-05 00:00:00
80276908892,923949143,2023-01-02 00:00:00
22708193849,923462464,2022-05-28 00:00:00
22708193849,923401287,2020-03-29 00:00:00
93951060174,923708315,2019-11-10 00:00:00
93951060174,923537177,2022-03-13 00:00:00
17596325286,923444343,2020-09-20 00:00:00
17596325286,923936319,2023-03-13 00:00:00
48470334913,923734006,2022-08-31 00:00:00
48470334913,923695870,2023-06-01 00:00:00
74064128482,923132579,2022-07-29 00:00:00
74064128482,923768594,2019-09-18 00:00:00
21881956592,923886595,2023-06-10 00:00:00
21881956592,923974144,2023-05-09 00:00:00
62135661561,923157418,2019-02-27 00:00:00
62135661561,923491300,2020-11-03 00:00:00
52737214182,923968853,2020-09-06 00:00:00
52737214182,923289717,2022-05-09 00:00:00
26960450370,923835124,2021-07-30 00:00:00
26960450370,923467587,2020-11-28 00:00:00
54336120635,923739226,2020-06-30 00:00:00
54336120635,923614387,2023-03-07 00:00:00
41594163566,923830506,2019-02-17 00:00:00
41594163566,923652318,2022-01-21 00:00:00
19197772455,923447765,2021-11-21 00:00:00
19197772455,923572046,2021-11-29 00:00:00
10113492762,923448116,2019-02-20 00:00:00
10113492762,923490104,2020-02-20 00:00:00
80246050778,923382345,2019-01-25 00:00:00
80246050778,923128920,2023-04-05 00:00:00
75040154370,923353270,2022-03-26 00:00:00
75040154370,923479183,2020-04-01 00:00:00
22522548714,923816510,2021-10-02 00:00:00
22522548714,923084590,2020-05-04 00:00:00
90028645059,923640045,2021-08-18 00:00:00
90028645059,923423738,2021-09-29 00:00:00
93608657929,923229969,2022-05-30 00:00:00
93608657929,923833677,2022-04-26 00:00:00
49535687985,923489699,2019-11-04 00:00:00
49535687985,923876286,2020-02-04 00:00:00
11459012776,923274895,2019-08-16 00:00:00
11459012776,923418278,2020-03-20 00:00:00
25215850753,923308642,2022-12-01 00:00:00
25215850753,923678371,2020-08-17 00:00:00
14381284074,923659820,2020-11-13 00:00:00
14381284074,923094969,2022-12-26 00:00:00
13988013017,923937681,2022-04-27 00:00:00
13988013017,923810721,2020-01-21 00:00:00
60686119610,923480310,2020-09-30 00:00:00
60686119610,923120218,2021-01-06 00:00:00
56503360987,923094969,2021-09-10 00:00:00
56503360987,923604622,2023-01-15 00:00:00
38583507512,923079862,2021-09-29 00:00:00
38583507512,923913648,2019-09-05 00:00:00
96464121894,923654721,2022-08-16 00:00:00
96464121894,923843662,2021-04-29 00:00:00
20260749882,923757841,2022-10-06 00:00:00
20260749882,923685120,2023-03-10 00:00:00
10788709848,923031555,2019-07-27 00:00:00
10788709848,923339680,2020-01-20 00:00:00
68745721406,923812695,2023-07-12 00:00:00
68745721406,923324586,2021-08-14 00:00:00
99907344754,923260638,2020-05-02 00:00:00
99907344754,923140281,2020-06-14 00:00:00
19011035743,923748662,2021-10-16 00:00:00
19011035743,923023468,2022-10-19 00:00:00
55769698128,923989194,2020-11-26 00:00:00
55769698128,923936094,2021-10-12 00:00:00
41535915665,923386479,2023-03-29 00:00:00
41535915665,923917483,2019-07-13 00:00:00
73144299008,923781607,2021-06-13 00:00:00
73144299008,923727216,2022-10-12 00:00:00
69724713834,923505973,2020-09-10 00:00:00
69724713834,923828556,2019-04-15 00:00:00
73229516718,923376232,2023-09-07 00:00:00
73229516718,923919121,2021-09-14 00:00:00
61900642791,923288506,2019-11-21 00:00:00
61900642791,923683977,2022-05-24 00:00:00
87216127832,923612718,2019-06-24 00:00:00
87216127832,923027349,2023-06-06 00:00:00
39910122762,923472852,2021-04-08 00:00:00
39910122762,923508555,2020-10-11 00:00:00
50220433004,923193579,2023-05-22 00:00:00
50220433004,923207126,2021-02-04 00:00:00
48183387180,923464062,2019-06-30 00:00:00
48183387180,923030409,2019-02-07 00:00:00
81636703052,923248474,2022-11-28 00:00:00
81636703052,923057787,2021-05-27 00:00:00
64204610334,923550745,2020-07-07 00:00:00
64204610334,923044243,2019-01-28 00:00:00
66608675735,923101188,2020-06-16 00:00:00
66608675735,923568833,2022-04-16 00:00:00
98288033322,923941017,2020-12-07 00:00:00
98288033322,923284914,2023-07-09 00:00:00
55037138173,923979224,2020-12-31 00:00:00
