case number,status,suspect
HzOJR,closed,25649320293
HzOJR,closed,53022071072
HzOJR,closed,29764920054
HzOJR,closed,31236048001
HzOJR,closed,19847044183
HzOJR,closed,15397517177
HzOJR,closed,99674655067
HzOJR,closed,69314601466
HzOJR,closed,78466949763
k45E4,pending,33942082423
k45E4,pending,94534374248
k45E4,pending,88131797535
k45E4,pending,41052028555
k45E4,pending,46997631252
k45E4,pending,89711849903
k45E4,pending,79393605426
k45E4,pending,27065499132
k45E4,pending,25557122907
k45E4,pending,82795064559
HBHrf,closed,57356294724
57p6h,pending,52866861357
57p6h,pending,38445710550
57p6h,pending,85660724484
57p6h,pending,19723952820
57p6h,pending,79393605426
57p6h,pending,74323894456
57p6h,pending,82932922811
57p6h,pending,18976343930
57p6h,pending,41825914870
57p6h,pending,96673157183
ng6aE,pending,30920955630
ng6aE,pending,99993647059
ng6aE,pending,19396786556
ng6aE,pending,73396214019
ng6aE,pending,61120139860
ng6aE,pending,26836236412
9745b,pending,64598059521
9745b,pending,57381986365
xbhgy,pending,46732715098
xbhgy,pending,89759082368
xbhgy,pending,91249094935
5NyYv,pending,76931194582
5NyYv,pending,28428180971
5NyYv,pending,38219356395
5NyYv,pending,79579929369
5NyYv,pending,51793847504
5NyYv,pending,45709132387
5NyYv,pending,92480178390
5NyYv,pending,76427071261
5NyYv,pending,72174146989
HO7UZ,closed,92984250097
HO7UZ,closed,90387362113
HO7UZ,closed,70684695635
HO7UZ,closed,20917328718
HO7UZ,closed,72327949712
HO7UZ,closed,73280539525
HO7UZ,closed,33155022589
HO7UZ,closed,58051964714
pPyEO,pending,47701313328
pPyEO,pending,98092959406
pPyEO,pending,87488099546
pPyEO,pending,18217745244
pPyEO,pending,83717380348
pPyEO,pending,84804845743
rAJne,closed,12834771931
DgcW3,pending,92719427318
DgcW3,pending,28303047592
DgcW3,pending,33169497414
DgcW3,pending,22484980055
DgcW3,pending,95404648644
DgcW3,pending,14388886525
DgcW3,pending,78102166226
DgcW3,pending,61567109310
QPSti,closed,68597320648
QPSti,closed,86305656049
QPSti,closed,40596539474
QPSti,closed,85090969322
QPSti,closed,39418979059
QPSti,closed,83289339239
QPSti,closed,69249566857
QPSti,closed,46460957084
QPSti,closed,23352904803
Sbmy9,pending,64653240865
Sbmy9,pending,89494488246
Sbmy9,pending,39332994794
Sbmy9,pending,94121363308
Sbmy9,pending,67718937426
Sbmy9,pending,11656930716
H6D6L,closed,48065811239
H6D6L,closed,37892527826
H6D6L,closed,23705025151
NeHIb,closed,68920052596
NeHIb,closed,17981991952
8NPie,pending,13835131302
8NPie,pending,43180549275
8NPie,pending,75266414301
8NPie,pending,84073739797
8NPie,pending,20599732396
8NPie,pending,70648997953
8NPie,pending,19358672110
8NPie,pending,33241172393
8NPie,pending,63399664688
8NPie,pending,33177590712
wObDV,closed,31336569427
wObDV,closed,55718903136
wObDV,closed,16287308719
wObDV,closed,18881320637
wObDV,closed,72090490814
wObDV,closed,64237740087
wObDV,closed,17926173058
wObDV,closed,81419925322
wObDV,closed,60721157277
NAcVj,closed,47612653119
NAcVj,closed,53901969645
NAcVj,closed,69130707415
NAcVj,closed,26494928559
NAcVj,closed,66550040132
NAcVj,closed,44197709038
NAcVj,closed,81569410853
NAcVj,closed,49747013633
riQaV,closed,15773975916
riQaV,closed,32095736310
riQaV,closed,77470099246
riQaV,closed,40989811587
riQaV,closed,94999645813
riQaV,closed,46152065227
riQaV,closed,65248127519
K5kBE,closed,62328395681
K5kBE,closed,61615757843
K5kBE,closed,55063028694
K5kBE,closed,49185020628
K5kBE,closed,63843069290
K5kBE,closed,84770691040
K5kBE,closed,69780041807
K5kBE,closed,80660342111
BB4OO,pending,30215018647
BB4OO,pending,32489759160
BB4OO,pending,41245883510
BB4OO,pending,41324535193
BB4OO,pending,86230420034
AosrB,pending,26702232880
AosrB,pending,10142113345
AosrB,pending,19552705850
AosrB,pending,15757851836
OaKVD,closed,54293004913
OaKVD,closed,13804193836
OaKVD,closed,89697850691
OaKVD,closed,38254779982
OaKVD,closed,72701272558
OaKVD,closed,81564051358
qdz7e,closed,18255783537
qdz7e,closed,30978900934
qdz7e,closed,17249961283
qdz7e,closed,56987680447
qdz7e,closed,93579607907
qdz7e,closed,25156682914
qdz7e,closed,92059011620
qdz7e,closed,43834166463
qdz7e,closed,40446711086
qdz7e,closed,47745378101
UHUTP,pending,53988041908
UHUTP,pending,38921987623
3iukn,pending,95315784908
wOhgD,closed,91203873133
yyc7V,closed,55724018153
yyc7V,closed,58321278219
yyc7V,closed,90025767963
yyc7V,closed,28663340803
yyc7V,closed,54072271035
yyc7V,closed,53815302246
yyc7V,closed,37942497837
BFHvn,pending,86351641107
BFHvn,pending,83079338540
BFHvn,pending,64476745216
c6ZqN,pending,83633869281
c6ZqN,pending,87121051776
c6ZqN,pending,70099579836
c6ZqN,pending,43417245658
c6ZqN,pending,58531682292
UAEZs,closed,29681895879
UAEZs,closed,61362187798
UAEZs,closed,90387362113
UAEZs,closed,50669745017
UAEZs,closed,35721889017
UAEZs,closed,23244162435
UAEZs,closed,76266882152
UAEZs,closed,65780500058
UAEZs,closed,64654365384
UAEZs,closed,18546806931
87Ifb,closed,70699355353
87Ifb,closed,46997631252
87Ifb,closed,70450898060
87Ifb,closed,46075905597
87Ifb,closed,74079453622
87Ifb,closed,32539429812
87Ifb,closed,87216127832
87Ifb,closed,94756764171
eScrV,pending,46946793296
eScrV,pending,74837105971
eScrV,pending,37136869218
eScrV,pending,84494990639
eScrV,pending,27925561564
eScrV,pending,93795573099
eScrV,pending,45508262845
eScrV,pending,65038712657
eScrV,pending,58310582864
eScrV,pending,37536885147
wEklb,pending,66680167881
wEklb,pending,41199502887
wEklb,pending,79733313043
wEklb,pending,98189554603
wEklb,pending,51857459957
wEklb,pending,93872381505
wEklb,pending,56987680447
wEklb,pending,87488099546
CGwb1,closed,50209487983
CGwb1,closed,71675228489
CGwb1,closed,90166753690
GYd3G,pending,56710211830
GYd3G,pending,59499844223
GYd3G,pending,89089508114
GYd3G,pending,37521999192
GYd3G,pending,33691750201
GYd3G,pending,31107767210
GYd3G,pending,39943600162
GYd3G,pending,32711470797
GYd3G,pending,59720499811
xHqNg,pending,67700872738
EDi4C,pending,40338473828
EDi4C,pending,78606911844
EDi4C,pending,84637422216
EDi4C,pending,89691327606
EDi4C,pending,63603313446
EDi4C,pending,10420391248
EDi4C,pending,15420708762
EDi4C,pending,98072915514
rpZ97,closed,57160861748
FT0U8,closed,39910122762
FT0U8,closed,25363959347
FT0U8,closed,71355846508
FT0U8,closed,44554916626
FT0U8,closed,88792897939
FT0U8,closed,68993164663
FT0U8,closed,94908303619
FT0U8,closed,62395484575
4vkRh,pending,77759863840
4vkRh,pending,63140725362
jpecu,pending,33039365934
jpecu,pending,14185132579
jpecu,pending,71973850291
jpecu,pending,12317856625
ljoT5,pending,78438555045
ljoT5,pending,98144118715
Jy81V,closed,89059992641
Jy81V,closed,32960374384
Jy81V,closed,10113492762
Jy81V,closed,83908298280
Jy81V,closed,12043652535
Jy81V,closed,11669739619
Jy81V,closed,18626536467
Jy81V,closed,46152065227
XFUhn,pending,21554129390
XFUhn,pending,84705856081
XFUhn,pending,88977066032
XFUhn,pending,14328610350
XFUhn,pending,54327691326
XFUhn,pending,90119762393
XFUhn,pending,33830734288
XFUhn,pending,44462674369
XFUhn,pending,48118471347
Q7jXT,closed,39499823077
Q7jXT,closed,69407654065
Q7jXT,closed,80267622883
Q7jXT,closed,91845185340
Q7jXT,closed,50868595883
Q7jXT,closed,11383845280
Q7jXT,closed,50831893599
Q7jXT,closed,22041320592
Q7jXT,closed,47479598586
Q7jXT,closed,82621066979
GAlYc,closed,20898821326
GAlYc,closed,30377151056
GAlYc,closed,90118210850
GAlYc,closed,91203873133
GAlYc,closed,64099171975
GAlYc,closed,14631305453
GAlYc,closed,63399088899
GAlYc,closed,82095392417
GAlYc,closed,87641193943
GAlYc,closed,91203873133
WkFGp,closed,95515792363
WkFGp,closed,91368335254
WkFGp,closed,32239693542
WkFGp,closed,66554841720
WkFGp,closed,98605155838
WkFGp,closed,22227616299
WkFGp,closed,89896908975
WkFGp,closed,43370303474
WkFGp,closed,20711992086
s3rd3,pending,74064128482
s3rd3,pending,98049494597
s3rd3,pending,54269990545
s3rd3,pending,63828772671
s3rd3,pending,99294962448
s3rd3,pending,83266067081
s3rd3,pending,36609742846
s3rd3,pending,88386173886
s3rd3,pending,96378692971
In2hj,closed,73513490863
In2hj,closed,52766517095
In2hj,closed,33159440308
In2hj,closed,46734708208
In2hj,closed,50846553487
In2hj,closed,67162924557
Vy2qP,closed,85090969322
Vy2qP,closed,18226188197
Vy2qP,closed,30882649770
Vy2qP,closed,39418979059
Vy2qP,closed,29117884846
Vy2qP,closed,67626213430
Vy2qP,closed,94644234680
Vy2qP,closed,40508868238
Vy2qP,closed,65365776662
WhG5q,pending,39895870488
WhG5q,pending,50831893599
WhG5q,pending,39861396977
WhG5q,pending,39470609013
cGQrH,pending,12098457450
cGQrH,pending,75242619375
cGQrH,pending,59896907641
cGQrH,pending,16034601936
cGQrH,pending,16047713654
cGQrH,pending,59205666973
cGQrH,pending,50305455767
dCnSx,pending,96378692971
dCnSx,pending,28276636608
dCnSx,pending,38409916653
dCnSx,pending,19575335429
dCnSx,pending,85832134498
dCnSx,pending,16215164184
dCnSx,pending,32711470797
dCnSx,pending,86384805302
Empxt,pending,44485780958
Empxt,pending,78185426587
XufYu,pending,64621007922
XufYu,pending,22041320592
XufYu,pending,87499265832
kT50K,closed,61230187747
kT50K,closed,84261552949
kT50K,closed,83143806829
kT50K,closed,36219061344
kT50K,closed,82973382689
ftupH,pending,94490057171
ftupH,pending,36913537746
ftupH,pending,64299218269
ftupH,pending,15018543370
ftupH,pending,57105961357
ftupH,pending,34416210515
AybOW,closed,72953859506
AybOW,closed,15420708762
AybOW,closed,20260749882
AybOW,closed,81953941278
AybOW,closed,13225770855
AybOW,closed,33392135605
AybOW,closed,51350267229
R2lD1,closed,56433128085
R2lD1,closed,45691652042
R2lD1,closed,85430661839
R2lD1,closed,65537980432
R2lD1,closed,11284093931
2g1q0,pending,55951532492
2g1q0,pending,56717512327
2g1q0,pending,20661672450
iaT8L,closed,92402261910
iaT8L,closed,45936629275
iaT8L,closed,64478695564
iaT8L,closed,34067454541
iaT8L,closed,20736561668
iaT8L,closed,79815754724
iaT8L,closed,52909390487
iaT8L,closed,68791917866
CX6Bk,closed,50733630570
CX6Bk,closed,72090490814
Zau1Z,closed,25053538997
Zau1Z,closed,94004814886
Zau1Z,closed,74128566228
BywO1,closed,97175957830
6KqDc,pending,25492835328
6KqDc,pending,34648240191
6KqDc,pending,98519823083
6KqDc,pending,90397417817
6KqDc,pending,11471709999
6KqDc,pending,83671592137
yTrmx,closed,72597770025
yTrmx,closed,70245321958
yTrmx,closed,81137525972
yTrmx,closed,38779850373
yTrmx,closed,72230493055
cxLrJ,pending,55878552862
cxLrJ,pending,78435953170
cxLrJ,pending,87476623446
cxLrJ,pending,72444939843
Gmsdr,pending,96634379260
Gmsdr,pending,74696350165
Gmsdr,pending,82125655333
Gmsdr,pending,12310143936
Gmsdr,pending,41627454703
Gmsdr,pending,25660595158
Gmsdr,pending,91479473415
Hf7k1,closed,88131797535
Hf7k1,closed,42460637702
FQoyi,pending,24907059456
FQoyi,pending,54935828748
uaebD,closed,79681600009
uaebD,closed,57875603358
uaebD,closed,69926212932
uaebD,closed,22777895905
uaebD,closed,35410093930
uaebD,closed,11262961774
uaebD,closed,36400289909
7DJMs,closed,90996911375
7DJMs,closed,43915210704
7DJMs,closed,49235567545
7DJMs,closed,23325880020
7DJMs,closed,16428270911
ZHBq7,pending,66261227353
ZHBq7,pending,64490682082
ZHBq7,pending,24746310978
rTdHC,pending,59791986336
rTdHC,pending,59032801838
rTdHC,pending,84794445086
rTdHC,pending,90706894232
rTdHC,pending,66531751424
rTdHC,pending,41850490621
rTdHC,pending,26098885897
rTdHC,pending,50697382342
9hV1E,closed,84870659692
oSgHb,closed,61120139860
oSgHb,closed,90397417817
oSgHb,closed,98655537540
oSgHb,closed,74867481749
oSgHb,closed,39448175695
oSgHb,closed,60660762622
oSgHb,closed,67847416675
oSgHb,closed,88987226004
oSgHb,closed,39965117024
9u6qL,closed,46902940708
9u6qL,closed,12997282402
9u6qL,closed,42790650990
9u6qL,closed,31571184877
9u6qL,closed,52098238592
9u6qL,closed,20051318996
9u6qL,closed,39910122762
9u6qL,closed,99896509152
9ku5u,closed,28929616594
9ku5u,closed,90463979456
9ku5u,closed,94007635798
9ku5u,closed,99020197233
boALc,closed,58310582864
boALc,closed,67700872738
boALc,closed,65038712657
boALc,closed,81467355275
boALc,closed,81636703052
boALc,closed,67891456900
2SJ0I,closed,10276639561
2SJ0I,closed,62560128066
2SJ0I,closed,45134711641
2SJ0I,closed,51420385479
2SJ0I,closed,90927568446
iw4gX,pending,68691343538
kIt2p,closed,20476068048
kIt2p,closed,61555146987
kIt2p,closed,82024166296
kIt2p,closed,62649627107
kIt2p,closed,87892138545
kIt2p,closed,55560561233
kIt2p,closed,19805798890
kIt2p,closed,62738795428
67O0u,closed,27742792817
RRWhl,pending,39731141404
RRWhl,pending,98924596344
RRWhl,pending,98155143930
RRWhl,pending,15977041121
RRWhl,pending,10358586219
RRWhl,pending,36999306197
RRWhl,pending,86709973904
RRWhl,pending,34808196604
RRWhl,pending,69686160595
RRWhl,pending,91084704152
8YTut,closed,52665738448
8YTut,closed,43636884245
8YTut,closed,98187221262
8YTut,closed,21654390626
8iRvy,closed,64453110231
8iRvy,closed,93702941383
hlrMd,pending,18104525705
hlrMd,pending,62529842465
hlrMd,pending,99370695604
hlrMd,pending,85472739302
hlrMd,pending,82612179654
KMJ1z,pending,34938665023
KMJ1z,pending,73978911186
KMJ1z,pending,69280294871
KMJ1z,pending,88193038825
KMJ1z,pending,74868618813
KMJ1z,pending,25135873937
KMJ1z,pending,20978752709
KMJ1z,pending,85090969322
W0lZO,closed,58302341959
W0lZO,closed,51403839829
W0lZO,closed,38047651108
W0lZO,closed,27033226108
W0lZO,closed,38434972396
b7fay,closed,49957065747
b7fay,closed,41539211163
b7fay,closed,41004608423
b7fay,closed,42978758812
b7fay,closed,54799014274
b7fay,closed,88183216630
b7fay,closed,69862648247
b7fay,closed,63603313446
b7fay,closed,32296386695
b7fay,closed,42730745941
EBK99,closed,40787551661
EBK99,closed,98731388695
EBK99,closed,32876026678
EBK99,closed,76409784856
EBK99,closed,32018880605
EBK99,closed,18009975792
EBK99,closed,17596325286
EBK99,closed,68412708557
EBK99,closed,25557122907
3AGEI,pending,28721464435
qljbS,closed,41950703009
309d1,pending,83143806829
309d1,pending,52845656175
309d1,pending,84200197293
309d1,pending,47456634456
309d1,pending,47701313328
309d1,pending,19585984410
309d1,pending,38867853269
309d1,pending,48065811239
jQeGH,pending,97727990626
QUOcP,closed,90273044340
QUOcP,closed,37283459629
QUOcP,closed,67108390387
QUOcP,closed,88837884296
QUOcP,closed,29491578421
QUOcP,closed,64854143235
Pxy2y,pending,22041320592
Pxy2y,pending,82095392417
Pxy2y,pending,21875495724
Pxy2y,pending,63303966351
Pxy2y,pending,88337736816
Pxy2y,pending,83689394681
iwSEI,closed,57082076958
iwSEI,closed,28724955804
iwSEI,closed,18376776936
KD8MH,pending,89195410266
KD8MH,pending,93872381505
KD8MH,pending,27248600160
KD8MH,pending,42650542896
RI6Wu,pending,47164822683
RI6Wu,pending,84560711463
RI6Wu,pending,46997631252
RI6Wu,pending,91098270715
LKFlX,closed,30920955630
LKFlX,closed,98294393901
LKFlX,closed,94921642953
LKFlX,closed,39965117024
LKFlX,closed,10737319935
LKFlX,closed,25626934008
LKFlX,closed,57381986365
LKFlX,closed,90671759399
LKFlX,closed,56080361631
qcUAs,pending,64225965059
qcUAs,pending,18838054150
qcUAs,pending,86796160339
qcUAs,pending,18145392337
qcUAs,pending,61529824209
qcUAs,pending,76844947818
qcUAs,pending,72440765743
qcUAs,pending,76924103417
qcUAs,pending,47802220935
qcUAs,pending,20132477693
Rh1ER,closed,59363189055
Rh1ER,closed,89478422009
Rh1ER,closed,68013803088
Rh1ER,closed,66145919701
Rh1ER,closed,33024351816
Rh1ER,closed,77567483076
Rh1ER,closed,19770984685
Rh1ER,closed,58244475730
Rh1ER,closed,13634388956
qvd4U,pending,27850454203
qvd4U,pending,87959096738
qvd4U,pending,37076407318
qvd4U,pending,70684695635
qvd4U,pending,74171163829
qvd4U,pending,39703752987
qvd4U,pending,25996787725
qvd4U,pending,97854077261
pXa4s,closed,93309782448
pXa4s,closed,33224334549
pXa4s,closed,82702835865
pXa4s,closed,10293268798
h80OZ,pending,17578304242
h80OZ,pending,53831257009
h80OZ,pending,48532436439
h80OZ,pending,49899015224
h80OZ,pending,21667310682
h80OZ,pending,65038712657
h80OZ,pending,56216435714
h80OZ,pending,74149154733
h80OZ,pending,41979963049
h80OZ,pending,59545246023
t94uU,closed,99898558238
GqRMZ,closed,66769040989
GqRMZ,closed,88726993561
GqRMZ,closed,87601402003
GqRMZ,closed,34992859749
GqRMZ,closed,33496682054
GqRMZ,closed,98571606667
GqRMZ,closed,49305238569
GqRMZ,closed,25692351245
GqRMZ,closed,38637038078
GqRMZ,closed,48644908607
5GiJx,pending,51350267229
5GiJx,pending,85468622006
5GiJx,pending,98777610414
5GiJx,pending,17596325286
5GiJx,pending,55635184841
5GiJx,pending,30039670900
5GiJx,pending,62331767191
5GiJx,pending,77305826461
5GiJx,pending,77090987651
bo9cM,pending,18355169986
bo9cM,pending,97862335292
bo9cM,pending,38222786418
bo9cM,pending,17107294383
bo9cM,pending,47038982166
bo9cM,pending,17203030728
bo9cM,pending,47802220935
tMCG1,closed,76028120680
tMCG1,closed,28362032362
tMCG1,closed,79569133692
tMCG1,closed,34900015032
axDfx,pending,61174740108
axDfx,pending,29918123308
axDfx,pending,75560409172
uR8hH,closed,94817341548
uR8hH,closed,26437953640
uR8hH,closed,20999045505
uR8hH,closed,63505445989
74YEi,closed,17345208872
74YEi,closed,42496197100
74YEi,closed,96130775007
AQemk,pending,62188447777
AQemk,pending,63000194657
AQemk,pending,83334179462
AQemk,pending,32795905263
AQemk,pending,34648240191
AQemk,pending,62105675768
AQemk,pending,33213230190
7Tqbi,pending,39935981073
7Tqbi,pending,50444559402
7Tqbi,pending,73728163474
7Tqbi,pending,95099306836
7Tqbi,pending,22465034770
7Tqbi,pending,45585586673
7Tqbi,pending,20376186484
7Tqbi,pending,74969321733
7Tqbi,pending,88481322444
k3hXA,closed,46890815066
Y2TWL,closed,45467696682
Y2TWL,closed,19968874577
Y2TWL,closed,20286303097
Y2TWL,closed,38434972396
Y2TWL,closed,42775371915
Y2TWL,closed,53735007402
Y2TWL,closed,28606714022
Y2TWL,closed,58519575051
Y2TWL,closed,55183639583
Y2TWL,closed,65049632630
50HP8,pending,12123105287
50HP8,pending,94033571680
50HP8,pending,16702374602
50HP8,pending,42357792636
50HP8,pending,91368335254
50HP8,pending,84073739797
lrSf4,closed,54140857518
lrSf4,closed,59254626637
lrSf4,closed,25979223723
LGUv6,pending,79535422711
LGUv6,pending,83295182725
LGUv6,pending,99379151453
LGUv6,pending,11669739619
g2S4z,closed,30078039656
g2S4z,closed,68058015923
g2S4z,closed,42790650990
g2S4z,closed,98288033322
g2S4z,closed,39077375751
g2S4z,closed,43649291498
VDBuN,closed,50703957554
MNOE4,pending,69042632755
BfE2k,closed,25239532655
BfE2k,closed,50004190935
BfE2k,closed,44989675310
BfE2k,closed,48551727076
MzkUG,pending,72872745468
MzkUG,pending,34575521600
MzkUG,pending,30553729848
MzkUG,pending,13830895126
MzkUG,pending,25565737717
MzkUG,pending,89858299798
ZYJPe,pending,89431576363
ClFAn,pending,25066492007
ClFAn,pending,98972272144
ClFAn,pending,95684211227
ClFAn,pending,25185237301
tKe8i,pending,92299491008
tKe8i,pending,10183537929
tKe8i,pending,70715927862
tKe8i,pending,98777610414
tKe8i,pending,39418979059
tKe8i,pending,21621944695
tKe8i,pending,95216522902
tKe8i,pending,41149279029
pV8dB,pending,89042248084
pV8dB,pending,96842865769
pV8dB,pending,40766092873
pV8dB,pending,47719239962
pV8dB,pending,90550618046
pV8dB,pending,70892815428
pV8dB,pending,43748797467
pV8dB,pending,89691327606
8396D,pending,26728490248
8396D,pending,41203731932
8396D,pending,64446830683
8396D,pending,32141527681
8396D,pending,88481322444
8396D,pending,38779850373
df7rR,closed,49535687985
jImtN,closed,17653707008
DNonH,pending,52395328807
DNonH,pending,60074468563
DNonH,pending,71147383005
yQnsF,closed,80480886033
yQnsF,closed,89836484064
yQnsF,closed,38041211971
yQnsF,closed,50063546939
yQnsF,closed,33665141844
yQnsF,closed,28857578482
ebrAD,closed,71914489770
ebrAD,closed,64987874602
ebrAD,closed,52377301108
ebrAD,closed,12743646049
ebrAD,closed,12043652535
